"","Gender","Age_Group","Race_or_Ethnicity","Education","SBP","BMI","Smoker","background_n"
"8258","Female","18-44","NH White",NA,"SBP>=140","Obese",NA,0
"8259","Male","45-64","NH White",NA,"SBP>=140","Obese",NA,0
"8260","Female","45-64","NH White",NA,"SBP>=140","Obese",NA,0
"8261","Male","64+","NH White",NA,"SBP>=140","Obese",NA,0
"8262","Female","64+","NH White",NA,"SBP>=140","Obese",NA,0
"8263","Male","18-44","NH Black",NA,"SBP>=140","Obese",NA,0
"8264","Female","18-44","NH Black",NA,"SBP>=140","Obese",NA,0
"8265","Male","45-64","NH Black",NA,"SBP>=140","Obese",NA,0
"8266","Female","45-64","NH Black",NA,"SBP>=140","Obese",NA,0
"8267","Male","64+","NH Black",NA,"SBP>=140","Obese",NA,0
"8268","Female","64+","NH Black",NA,"SBP>=140","Obese",NA,0
"8269","Male","18-44","Hispanic",NA,"SBP>=140","Obese",NA,0
"8270","Female","18-44","Hispanic",NA,"SBP>=140","Obese",NA,0
"8271","Male","45-64","Hispanic",NA,"SBP>=140","Obese",NA,0
"8272","Female","45-64","Hispanic",NA,"SBP>=140","Obese",NA,0
"8273","Male","64+","Hispanic",NA,"SBP>=140","Obese",NA,0
"8274","Female","64+","Hispanic",NA,"SBP>=140","Obese",NA,0
"8275","Male","18-44","Other",NA,"SBP>=140","Obese",NA,0
"8276","Female","18-44","Other",NA,"SBP>=140","Obese",NA,0
"8277","Male","45-64","Other",NA,"SBP>=140","Obese",NA,0
"8278","Female","45-64","Other",NA,"SBP>=140","Obese",NA,0
"8279","Male","64+","Other",NA,"SBP>=140","Obese",NA,0
"8280","Female","64+","Other",NA,"SBP>=140","Obese",NA,0
"8281","Male","18-44","NH White","<HSG",NA,"Obese",NA,0
"8282","Female","18-44","NH White","<HSG",NA,"Obese",NA,0
"8283","Male","45-64","NH White","<HSG",NA,"Obese",NA,0
"8284","Female","45-64","NH White","<HSG",NA,"Obese",NA,0
"8285","Male","64+","NH White","<HSG",NA,"Obese",NA,0
"8286","Female","64+","NH White","<HSG",NA,"Obese",NA,0
"8287","Male","18-44","NH Black","<HSG",NA,"Obese",NA,0
"8288","Female","18-44","NH Black","<HSG",NA,"Obese",NA,0
"8289","Male","45-64","NH Black","<HSG",NA,"Obese",NA,0
"8290","Female","45-64","NH Black","<HSG",NA,"Obese",NA,20011
"8291","Male","64+","NH Black","<HSG",NA,"Obese",NA,0
"8292","Female","64+","NH Black","<HSG",NA,"Obese",NA,0
"8293","Male","18-44","Hispanic","<HSG",NA,"Obese",NA,0
"8294","Female","18-44","Hispanic","<HSG",NA,"Obese",NA,0
"8295","Male","45-64","Hispanic","<HSG",NA,"Obese",NA,18014
"8296","Female","45-64","Hispanic","<HSG",NA,"Obese",NA,9387
"8297","Male","64+","Hispanic","<HSG",NA,"Obese",NA,9296
"8298","Female","64+","Hispanic","<HSG",NA,"Obese",NA,0
"8299","Male","18-44","Other","<HSG",NA,"Obese",NA,0
"8300","Female","18-44","Other","<HSG",NA,"Obese",NA,0
"8301","Male","45-64","Other","<HSG",NA,"Obese",NA,0
"8302","Female","45-64","Other","<HSG",NA,"Obese",NA,0
"8303","Male","64+","Other","<HSG",NA,"Obese",NA,0
"8304","Female","64+","Other","<HSG",NA,"Obese",NA,0
"8305","Male","18-44","NH White","HSG/GED",NA,"Obese",NA,0
"8306","Female","18-44","NH White","HSG/GED",NA,"Obese",NA,0
"8307","Male","45-64","NH White","HSG/GED",NA,"Obese",NA,0
"8308","Female","45-64","NH White","HSG/GED",NA,"Obese",NA,49521
"8309","Male","64+","NH White","HSG/GED",NA,"Obese",NA,0
"8310","Female","64+","NH White","HSG/GED",NA,"Obese",NA,0
"8311","Male","18-44","NH Black","HSG/GED",NA,"Obese",NA,0
"8312","Female","18-44","NH Black","HSG/GED",NA,"Obese",NA,20694
"8313","Male","45-64","NH Black","HSG/GED",NA,"Obese",NA,11801
"8314","Female","45-64","NH Black","HSG/GED",NA,"Obese",NA,21326
"8315","Male","64+","NH Black","HSG/GED",NA,"Obese",NA,0
"8316","Female","64+","NH Black","HSG/GED",NA,"Obese",NA,0
"8317","Male","18-44","Hispanic","HSG/GED",NA,"Obese",NA,0
"8318","Female","18-44","Hispanic","HSG/GED",NA,"Obese",NA,0
"8319","Male","45-64","Hispanic","HSG/GED",NA,"Obese",NA,0
"8320","Female","45-64","Hispanic","HSG/GED",NA,"Obese",NA,0
"8321","Male","64+","Hispanic","HSG/GED",NA,"Obese",NA,0
"8322","Female","64+","Hispanic","HSG/GED",NA,"Obese",NA,10745
"8323","Male","18-44","Other","HSG/GED",NA,"Obese",NA,0
"8324","Female","18-44","Other","HSG/GED",NA,"Obese",NA,0
"8325","Male","45-64","Other","HSG/GED",NA,"Obese",NA,0
"8326","Female","45-64","Other","HSG/GED",NA,"Obese",NA,0
"8327","Male","64+","Other","HSG/GED",NA,"Obese",NA,0
"8328","Female","64+","Other","HSG/GED",NA,"Obese",NA,0
"8329","Male","18-44","NH White","Some college/TS",NA,"Obese",NA,0
"8330","Female","18-44","NH White","Some college/TS",NA,"Obese",NA,57766
"8331","Male","45-64","NH White","Some college/TS",NA,"Obese",NA,0
"8332","Female","45-64","NH White","Some college/TS",NA,"Obese",NA,164047
"8333","Male","64+","NH White","Some college/TS",NA,"Obese",NA,0
"8334","Female","64+","NH White","Some college/TS",NA,"Obese",NA,0
"8335","Male","18-44","NH Black","Some college/TS",NA,"Obese",NA,20420
"8336","Female","18-44","NH Black","Some college/TS",NA,"Obese",NA,44868
"8337","Male","45-64","NH Black","Some college/TS",NA,"Obese",NA,25421
"8338","Female","45-64","NH Black","Some college/TS",NA,"Obese",NA,0
"8339","Male","64+","NH Black","Some college/TS",NA,"Obese",NA,0
"8340","Female","64+","NH Black","Some college/TS",NA,"Obese",NA,0
"8341","Male","18-44","Hispanic","Some college/TS",NA,"Obese",NA,0
"8342","Female","18-44","Hispanic","Some college/TS",NA,"Obese",NA,47759
"8343","Male","45-64","Hispanic","Some college/TS",NA,"Obese",NA,0
"8344","Female","45-64","Hispanic","Some college/TS",NA,"Obese",NA,0
"8345","Male","64+","Hispanic","Some college/TS",NA,"Obese",NA,0
"8346","Female","64+","Hispanic","Some college/TS",NA,"Obese",NA,7674
"8347","Male","18-44","Other","Some college/TS",NA,"Obese",NA,0
"8348","Female","18-44","Other","Some college/TS",NA,"Obese",NA,0
"8349","Male","45-64","Other","Some college/TS",NA,"Obese",NA,0
"8350","Female","45-64","Other","Some college/TS",NA,"Obese",NA,0
"8351","Male","64+","Other","Some college/TS",NA,"Obese",NA,0
"8352","Female","64+","Other","Some college/TS",NA,"Obese",NA,0
"8353","Male","18-44","NH White",">=College grad",NA,"Obese",NA,0
"8354","Female","18-44","NH White",">=College grad",NA,"Obese",NA,0
"8355","Male","45-64","NH White",">=College grad",NA,"Obese",NA,0
"8356","Female","45-64","NH White",">=College grad",NA,"Obese",NA,0
"8357","Male","64+","NH White",">=College grad",NA,"Obese",NA,112629
"8358","Female","64+","NH White",">=College grad",NA,"Obese",NA,0
"8359","Male","18-44","NH Black",">=College grad",NA,"Obese",NA,0
"8360","Female","18-44","NH Black",">=College grad",NA,"Obese",NA,0
"8361","Male","45-64","NH Black",">=College grad",NA,"Obese",NA,0
"8362","Female","45-64","NH Black",">=College grad",NA,"Obese",NA,0
"8363","Male","64+","NH Black",">=College grad",NA,"Obese",NA,0
"8364","Female","64+","NH Black",">=College grad",NA,"Obese",NA,0
"8365","Male","18-44","Hispanic",">=College grad",NA,"Obese",NA,0
"8366","Female","18-44","Hispanic",">=College grad",NA,"Obese",NA,0
"8367","Male","45-64","Hispanic",">=College grad",NA,"Obese",NA,0
"8368","Female","45-64","Hispanic",">=College grad",NA,"Obese",NA,0
"8369","Male","64+","Hispanic",">=College grad",NA,"Obese",NA,0
"8370","Female","64+","Hispanic",">=College grad",NA,"Obese",NA,0
"8371","Male","18-44","Other",">=College grad",NA,"Obese",NA,0
"8372","Female","18-44","Other",">=College grad",NA,"Obese",NA,0
"8373","Male","45-64","Other",">=College grad",NA,"Obese",NA,0
"8374","Female","45-64","Other",">=College grad",NA,"Obese",NA,0
"8375","Male","64+","Other",">=College grad",NA,"Obese",NA,0
"8376","Female","64+","Other",">=College grad",NA,"Obese",NA,0
"8377","Male","18-44","NH White",NA,NA,"Obese",NA,0
"8378","Female","18-44","NH White",NA,NA,"Obese",NA,0
"8379","Male","45-64","NH White",NA,NA,"Obese",NA,0
"8380","Female","45-64","NH White",NA,NA,"Obese",NA,0
"8381","Male","64+","NH White",NA,NA,"Obese",NA,0
"8382","Female","64+","NH White",NA,NA,"Obese",NA,0
"8383","Male","18-44","NH Black",NA,NA,"Obese",NA,0
"8384","Female","18-44","NH Black",NA,NA,"Obese",NA,0
"8385","Male","45-64","NH Black",NA,NA,"Obese",NA,0
"8386","Female","45-64","NH Black",NA,NA,"Obese",NA,0
"8387","Male","64+","NH Black",NA,NA,"Obese",NA,0
"8388","Female","64+","NH Black",NA,NA,"Obese",NA,0
"8389","Male","18-44","Hispanic",NA,NA,"Obese",NA,0
"8390","Female","18-44","Hispanic",NA,NA,"Obese",NA,0
"8391","Male","45-64","Hispanic",NA,NA,"Obese",NA,0
"8392","Female","45-64","Hispanic",NA,NA,"Obese",NA,0
"8393","Male","64+","Hispanic",NA,NA,"Obese",NA,0
"8394","Female","64+","Hispanic",NA,NA,"Obese",NA,0
"8395","Male","18-44","Other",NA,NA,"Obese",NA,0
"8396","Female","18-44","Other",NA,NA,"Obese",NA,0
"8397","Male","45-64","Other",NA,NA,"Obese",NA,0
"8398","Female","45-64","Other",NA,NA,"Obese",NA,0
"8399","Male","64+","Other",NA,NA,"Obese",NA,0
"8400","Female","64+","Other",NA,NA,"Obese",NA,0
"8401","Male","18-44","NH White","<HSG","SBP<120",NA,NA,0
"8402","Female","18-44","NH White","<HSG","SBP<120",NA,NA,0
"8403","Male","45-64","NH White","<HSG","SBP<120",NA,NA,0
"8404","Female","45-64","NH White","<HSG","SBP<120",NA,NA,0
"8405","Male","64+","NH White","<HSG","SBP<120",NA,NA,0
"8406","Female","64+","NH White","<HSG","SBP<120",NA,NA,0
"8407","Male","18-44","NH Black","<HSG","SBP<120",NA,NA,0
"8408","Female","18-44","NH Black","<HSG","SBP<120",NA,NA,0
"8409","Male","45-64","NH Black","<HSG","SBP<120",NA,NA,0
"8410","Female","45-64","NH Black","<HSG","SBP<120",NA,NA,0
"8411","Male","64+","NH Black","<HSG","SBP<120",NA,NA,0
"8412","Female","64+","NH Black","<HSG","SBP<120",NA,NA,0
"8413","Male","18-44","Hispanic","<HSG","SBP<120",NA,NA,0
"8414","Female","18-44","Hispanic","<HSG","SBP<120",NA,NA,0
"8415","Male","45-64","Hispanic","<HSG","SBP<120",NA,NA,0
"8416","Female","45-64","Hispanic","<HSG","SBP<120",NA,NA,0
"8417","Male","64+","Hispanic","<HSG","SBP<120",NA,NA,9137
"8418","Female","64+","Hispanic","<HSG","SBP<120",NA,NA,0
"8419","Male","18-44","Other","<HSG","SBP<120",NA,NA,0
"8420","Female","18-44","Other","<HSG","SBP<120",NA,NA,0
"8421","Male","45-64","Other","<HSG","SBP<120",NA,NA,0
"8422","Female","45-64","Other","<HSG","SBP<120",NA,NA,0
"8423","Male","64+","Other","<HSG","SBP<120",NA,NA,0
"8424","Female","64+","Other","<HSG","SBP<120",NA,NA,0
"8425","Male","18-44","NH White","HSG/GED","SBP<120",NA,NA,0
"8426","Female","18-44","NH White","HSG/GED","SBP<120",NA,NA,0
"8427","Male","45-64","NH White","HSG/GED","SBP<120",NA,NA,0
"8428","Female","45-64","NH White","HSG/GED","SBP<120",NA,NA,0
"8429","Male","64+","NH White","HSG/GED","SBP<120",NA,NA,0
"8430","Female","64+","NH White","HSG/GED","SBP<120",NA,NA,0
"8431","Male","18-44","NH Black","HSG/GED","SBP<120",NA,NA,0
"8432","Female","18-44","NH Black","HSG/GED","SBP<120",NA,NA,0
"8433","Male","45-64","NH Black","HSG/GED","SBP<120",NA,NA,0
"8434","Female","45-64","NH Black","HSG/GED","SBP<120",NA,NA,0
"8435","Male","64+","NH Black","HSG/GED","SBP<120",NA,NA,0
"8436","Female","64+","NH Black","HSG/GED","SBP<120",NA,NA,0
"8437","Male","18-44","Hispanic","HSG/GED","SBP<120",NA,NA,0
"8438","Female","18-44","Hispanic","HSG/GED","SBP<120",NA,NA,0
"8439","Male","45-64","Hispanic","HSG/GED","SBP<120",NA,NA,0
"8440","Female","45-64","Hispanic","HSG/GED","SBP<120",NA,NA,0
"8441","Male","64+","Hispanic","HSG/GED","SBP<120",NA,NA,0
"8442","Female","64+","Hispanic","HSG/GED","SBP<120",NA,NA,0
"8443","Male","18-44","Other","HSG/GED","SBP<120",NA,NA,0
"8444","Female","18-44","Other","HSG/GED","SBP<120",NA,NA,0
"8445","Male","45-64","Other","HSG/GED","SBP<120",NA,NA,0
"8446","Female","45-64","Other","HSG/GED","SBP<120",NA,NA,0
"8447","Male","64+","Other","HSG/GED","SBP<120",NA,NA,0
"8448","Female","64+","Other","HSG/GED","SBP<120",NA,NA,0
"8449","Male","18-44","NH White","Some college/TS","SBP<120",NA,NA,0
"8450","Female","18-44","NH White","Some college/TS","SBP<120",NA,NA,0
"8451","Male","45-64","NH White","Some college/TS","SBP<120",NA,NA,0
"8452","Female","45-64","NH White","Some college/TS","SBP<120",NA,NA,0
"8453","Male","64+","NH White","Some college/TS","SBP<120",NA,NA,0
"8454","Female","64+","NH White","Some college/TS","SBP<120",NA,NA,0
"8455","Male","18-44","NH Black","Some college/TS","SBP<120",NA,NA,0
"8456","Female","18-44","NH Black","Some college/TS","SBP<120",NA,NA,0
"8457","Male","45-64","NH Black","Some college/TS","SBP<120",NA,NA,0
"8458","Female","45-64","NH Black","Some college/TS","SBP<120",NA,NA,0
"8459","Male","64+","NH Black","Some college/TS","SBP<120",NA,NA,0
"8460","Female","64+","NH Black","Some college/TS","SBP<120",NA,NA,0
"8461","Male","18-44","Hispanic","Some college/TS","SBP<120",NA,NA,0
"8462","Female","18-44","Hispanic","Some college/TS","SBP<120",NA,NA,0
"8463","Male","45-64","Hispanic","Some college/TS","SBP<120",NA,NA,0
"8464","Female","45-64","Hispanic","Some college/TS","SBP<120",NA,NA,0
"8465","Male","64+","Hispanic","Some college/TS","SBP<120",NA,NA,0
"8466","Female","64+","Hispanic","Some college/TS","SBP<120",NA,NA,0
"8467","Male","18-44","Other","Some college/TS","SBP<120",NA,NA,0
"8468","Female","18-44","Other","Some college/TS","SBP<120",NA,NA,0
"8469","Male","45-64","Other","Some college/TS","SBP<120",NA,NA,0
"8470","Female","45-64","Other","Some college/TS","SBP<120",NA,NA,0
"8471","Male","64+","Other","Some college/TS","SBP<120",NA,NA,0
"8472","Female","64+","Other","Some college/TS","SBP<120",NA,NA,0
"8473","Male","18-44","NH White",">=College grad","SBP<120",NA,NA,0
"8474","Female","18-44","NH White",">=College grad","SBP<120",NA,NA,0
"8475","Male","45-64","NH White",">=College grad","SBP<120",NA,NA,0
"8476","Female","45-64","NH White",">=College grad","SBP<120",NA,NA,0
"8477","Male","64+","NH White",">=College grad","SBP<120",NA,NA,0
"8478","Female","64+","NH White",">=College grad","SBP<120",NA,NA,0
"8479","Male","18-44","NH Black",">=College grad","SBP<120",NA,NA,0
"8480","Female","18-44","NH Black",">=College grad","SBP<120",NA,NA,0
"8481","Male","45-64","NH Black",">=College grad","SBP<120",NA,NA,0
"8482","Female","45-64","NH Black",">=College grad","SBP<120",NA,NA,0
"8483","Male","64+","NH Black",">=College grad","SBP<120",NA,NA,0
"8484","Female","64+","NH Black",">=College grad","SBP<120",NA,NA,0
"8485","Male","18-44","Hispanic",">=College grad","SBP<120",NA,NA,0
"8486","Female","18-44","Hispanic",">=College grad","SBP<120",NA,NA,0
"8487","Male","45-64","Hispanic",">=College grad","SBP<120",NA,NA,0
"8488","Female","45-64","Hispanic",">=College grad","SBP<120",NA,NA,0
"8489","Male","64+","Hispanic",">=College grad","SBP<120",NA,NA,0
"8490","Female","64+","Hispanic",">=College grad","SBP<120",NA,NA,0
"8491","Male","18-44","Other",">=College grad","SBP<120",NA,NA,0
"8492","Female","18-44","Other",">=College grad","SBP<120",NA,NA,0
"8493","Male","45-64","Other",">=College grad","SBP<120",NA,NA,0
"8494","Female","45-64","Other",">=College grad","SBP<120",NA,NA,0
"8495","Male","64+","Other",">=College grad","SBP<120",NA,NA,0
"8496","Female","64+","Other",">=College grad","SBP<120",NA,NA,0
"8497","Male","18-44","NH White",NA,"SBP<120",NA,NA,0
"8498","Female","18-44","NH White",NA,"SBP<120",NA,NA,0
"8499","Male","45-64","NH White",NA,"SBP<120",NA,NA,0
"8500","Female","45-64","NH White",NA,"SBP<120",NA,NA,0
"8501","Male","64+","NH White",NA,"SBP<120",NA,NA,0
"8502","Female","64+","NH White",NA,"SBP<120",NA,NA,0
"8503","Male","18-44","NH Black",NA,"SBP<120",NA,NA,0
"8504","Female","18-44","NH Black",NA,"SBP<120",NA,NA,0
"8505","Male","45-64","NH Black",NA,"SBP<120",NA,NA,0
"8506","Female","45-64","NH Black",NA,"SBP<120",NA,NA,0
"8507","Male","64+","NH Black",NA,"SBP<120",NA,NA,0
"8508","Female","64+","NH Black",NA,"SBP<120",NA,NA,0
"8509","Male","18-44","Hispanic",NA,"SBP<120",NA,NA,0
"8510","Female","18-44","Hispanic",NA,"SBP<120",NA,NA,0
"8511","Male","45-64","Hispanic",NA,"SBP<120",NA,NA,0
"8512","Female","45-64","Hispanic",NA,"SBP<120",NA,NA,0
"8513","Male","64+","Hispanic",NA,"SBP<120",NA,NA,0
"8514","Female","64+","Hispanic",NA,"SBP<120",NA,NA,0
"8515","Male","18-44","Other",NA,"SBP<120",NA,NA,0
"8516","Female","18-44","Other",NA,"SBP<120",NA,NA,0
"8517","Male","45-64","Other",NA,"SBP<120",NA,NA,0
"8518","Female","45-64","Other",NA,"SBP<120",NA,NA,0
"8519","Male","64+","Other",NA,"SBP<120",NA,NA,0
"8520","Female","64+","Other",NA,"SBP<120",NA,NA,0
"8521","Male","18-44","NH White","<HSG","SBP 120-129",NA,NA,0
"8522","Female","18-44","NH White","<HSG","SBP 120-129",NA,NA,0
"8523","Male","45-64","NH White","<HSG","SBP 120-129",NA,NA,0
"8524","Female","45-64","NH White","<HSG","SBP 120-129",NA,NA,0
"8525","Male","64+","NH White","<HSG","SBP 120-129",NA,NA,0
"8526","Female","64+","NH White","<HSG","SBP 120-129",NA,NA,0
"8527","Male","18-44","NH Black","<HSG","SBP 120-129",NA,NA,0
"8528","Female","18-44","NH Black","<HSG","SBP 120-129",NA,NA,0
"8529","Male","45-64","NH Black","<HSG","SBP 120-129",NA,NA,0
"8530","Female","45-64","NH Black","<HSG","SBP 120-129",NA,NA,0
"8531","Male","64+","NH Black","<HSG","SBP 120-129",NA,NA,0
"8532","Female","64+","NH Black","<HSG","SBP 120-129",NA,NA,0
"8533","Male","18-44","Hispanic","<HSG","SBP 120-129",NA,NA,0
"8534","Female","18-44","Hispanic","<HSG","SBP 120-129",NA,NA,0
"8535","Male","45-64","Hispanic","<HSG","SBP 120-129",NA,NA,0
"8536","Female","45-64","Hispanic","<HSG","SBP 120-129",NA,NA,0
"8537","Male","64+","Hispanic","<HSG","SBP 120-129",NA,NA,0
"8538","Female","64+","Hispanic","<HSG","SBP 120-129",NA,NA,10727
"8539","Male","18-44","Other","<HSG","SBP 120-129",NA,NA,0
"8540","Female","18-44","Other","<HSG","SBP 120-129",NA,NA,0
"8541","Male","45-64","Other","<HSG","SBP 120-129",NA,NA,0
"8542","Female","45-64","Other","<HSG","SBP 120-129",NA,NA,0
"8543","Male","64+","Other","<HSG","SBP 120-129",NA,NA,0
"8544","Female","64+","Other","<HSG","SBP 120-129",NA,NA,0
"8545","Male","18-44","NH White","HSG/GED","SBP 120-129",NA,NA,0
"8546","Female","18-44","NH White","HSG/GED","SBP 120-129",NA,NA,0
"8547","Male","45-64","NH White","HSG/GED","SBP 120-129",NA,NA,0
"8548","Female","45-64","NH White","HSG/GED","SBP 120-129",NA,NA,0
"8549","Male","64+","NH White","HSG/GED","SBP 120-129",NA,NA,0
"8550","Female","64+","NH White","HSG/GED","SBP 120-129",NA,NA,0
"8551","Male","18-44","NH Black","HSG/GED","SBP 120-129",NA,NA,0
"8552","Female","18-44","NH Black","HSG/GED","SBP 120-129",NA,NA,0
"8553","Male","45-64","NH Black","HSG/GED","SBP 120-129",NA,NA,0
"8554","Female","45-64","NH Black","HSG/GED","SBP 120-129",NA,NA,0
"8555","Male","64+","NH Black","HSG/GED","SBP 120-129",NA,NA,0
"8556","Female","64+","NH Black","HSG/GED","SBP 120-129",NA,NA,0
"8557","Male","18-44","Hispanic","HSG/GED","SBP 120-129",NA,NA,0
"8558","Female","18-44","Hispanic","HSG/GED","SBP 120-129",NA,NA,0
"8559","Male","45-64","Hispanic","HSG/GED","SBP 120-129",NA,NA,0
"8560","Female","45-64","Hispanic","HSG/GED","SBP 120-129",NA,NA,0
"8561","Male","64+","Hispanic","HSG/GED","SBP 120-129",NA,NA,0
"8562","Female","64+","Hispanic","HSG/GED","SBP 120-129",NA,NA,0
"8563","Male","18-44","Other","HSG/GED","SBP 120-129",NA,NA,0
"8564","Female","18-44","Other","HSG/GED","SBP 120-129",NA,NA,0
"8565","Male","45-64","Other","HSG/GED","SBP 120-129",NA,NA,0
"8566","Female","45-64","Other","HSG/GED","SBP 120-129",NA,NA,0
"8567","Male","64+","Other","HSG/GED","SBP 120-129",NA,NA,0
