"","Gender","Age_Group","Race_or_Ethnicity","Education","SBP","BMI","Smoker","background_n"
"9276","Female","59+","NH White",NA,"SBP 120-129","Overweight",NA,0
"9277","Male","18-39","NH Black",NA,"SBP 120-129","Overweight",NA,0
"9278","Female","18-39","NH Black",NA,"SBP 120-129","Overweight",NA,0
"9279","Male","40-59","NH Black",NA,"SBP 120-129","Overweight",NA,0
"9280","Female","40-59","NH Black",NA,"SBP 120-129","Overweight",NA,0
"9281","Male","59+","NH Black",NA,"SBP 120-129","Overweight",NA,0
"9282","Female","59+","NH Black",NA,"SBP 120-129","Overweight",NA,0
"9283","Male","18-39","NH Asian",NA,"SBP 120-129","Overweight",NA,0
"9284","Female","18-39","NH Asian",NA,"SBP 120-129","Overweight",NA,0
"9285","Male","40-59","NH Asian",NA,"SBP 120-129","Overweight",NA,0
"9286","Female","40-59","NH Asian",NA,"SBP 120-129","Overweight",NA,0
"9287","Male","59+","NH Asian",NA,"SBP 120-129","Overweight",NA,0
"9288","Female","59+","NH Asian",NA,"SBP 120-129","Overweight",NA,0
"9289","Male","18-39","Hispanic",NA,"SBP 120-129","Overweight",NA,0
"9290","Female","18-39","Hispanic",NA,"SBP 120-129","Overweight",NA,0
"9291","Male","40-59","Hispanic",NA,"SBP 120-129","Overweight",NA,0
"9292","Female","40-59","Hispanic",NA,"SBP 120-129","Overweight",NA,0
"9293","Male","59+","Hispanic",NA,"SBP 120-129","Overweight",NA,0
"9294","Female","59+","Hispanic",NA,"SBP 120-129","Overweight",NA,0
"9295","Male","18-39","Other",NA,"SBP 120-129","Overweight",NA,0
"9296","Female","18-39","Other",NA,"SBP 120-129","Overweight",NA,0
"9297","Male","40-59","Other",NA,"SBP 120-129","Overweight",NA,0
"9298","Female","40-59","Other",NA,"SBP 120-129","Overweight",NA,0
"9299","Male","59+","Other",NA,"SBP 120-129","Overweight",NA,0
"9300","Female","59+","Other",NA,"SBP 120-129","Overweight",NA,0
"9301","Male","18-39","NH White","<HSG","SBP 130-139","Overweight",NA,0
"9302","Female","18-39","NH White","<HSG","SBP 130-139","Overweight",NA,0
"9303","Male","40-59","NH White","<HSG","SBP 130-139","Overweight",NA,43167
"9304","Female","40-59","NH White","<HSG","SBP 130-139","Overweight",NA,0
"9305","Male","59+","NH White","<HSG","SBP 130-139","Overweight",NA,0
"9306","Female","59+","NH White","<HSG","SBP 130-139","Overweight",NA,127923
"9307","Male","18-39","NH Black","<HSG","SBP 130-139","Overweight",NA,0
"9308","Female","18-39","NH Black","<HSG","SBP 130-139","Overweight",NA,0
"9309","Male","40-59","NH Black","<HSG","SBP 130-139","Overweight",NA,21423
"9310","Female","40-59","NH Black","<HSG","SBP 130-139","Overweight",NA,27830
"9311","Male","59+","NH Black","<HSG","SBP 130-139","Overweight",NA,0
"9312","Female","59+","NH Black","<HSG","SBP 130-139","Overweight",NA,27732
"9313","Male","18-39","NH Asian","<HSG","SBP 130-139","Overweight",NA,18863
"9314","Female","18-39","NH Asian","<HSG","SBP 130-139","Overweight",NA,0
"9315","Male","40-59","NH Asian","<HSG","SBP 130-139","Overweight",NA,14485
"9316","Female","40-59","NH Asian","<HSG","SBP 130-139","Overweight",NA,24791
"9317","Male","59+","NH Asian","<HSG","SBP 130-139","Overweight",NA,0
"9318","Female","59+","NH Asian","<HSG","SBP 130-139","Overweight",NA,22160
"9319","Male","18-39","Hispanic","<HSG","SBP 130-139","Overweight",NA,0
"9320","Female","18-39","Hispanic","<HSG","SBP 130-139","Overweight",NA,30343
"9321","Male","40-59","Hispanic","<HSG","SBP 130-139","Overweight",NA,0
"9322","Female","40-59","Hispanic","<HSG","SBP 130-139","Overweight",NA,15323
"9323","Male","59+","Hispanic","<HSG","SBP 130-139","Overweight",NA,71421
"9324","Female","59+","Hispanic","<HSG","SBP 130-139","Overweight",NA,63502
"9325","Male","18-39","Other","<HSG","SBP 130-139","Overweight",NA,0
"9326","Female","18-39","Other","<HSG","SBP 130-139","Overweight",NA,0
"9327","Male","40-59","Other","<HSG","SBP 130-139","Overweight",NA,0
"9328","Female","40-59","Other","<HSG","SBP 130-139","Overweight",NA,0
"9329","Male","59+","Other","<HSG","SBP 130-139","Overweight",NA,0
"9330","Female","59+","Other","<HSG","SBP 130-139","Overweight",NA,0
"9331","Male","18-39","NH White","HSG/GED","SBP 130-139","Overweight",NA,0
"9332","Female","18-39","NH White","HSG/GED","SBP 130-139","Overweight",NA,0
"9333","Male","40-59","NH White","HSG/GED","SBP 130-139","Overweight",NA,0
"9334","Female","40-59","NH White","HSG/GED","SBP 130-139","Overweight",NA,0
"9335","Male","59+","NH White","HSG/GED","SBP 130-139","Overweight",NA,0
"9336","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight",NA,457080
"9337","Male","18-39","NH Black","HSG/GED","SBP 130-139","Overweight",NA,0
"9338","Female","18-39","NH Black","HSG/GED","SBP 130-139","Overweight",NA,0
"9339","Male","40-59","NH Black","HSG/GED","SBP 130-139","Overweight",NA,19536
"9340","Female","40-59","NH Black","HSG/GED","SBP 130-139","Overweight",NA,0
"9341","Male","59+","NH Black","HSG/GED","SBP 130-139","Overweight",NA,0
"9342","Female","59+","NH Black","HSG/GED","SBP 130-139","Overweight",NA,0
"9343","Male","18-39","NH Asian","HSG/GED","SBP 130-139","Overweight",NA,0
"9344","Female","18-39","NH Asian","HSG/GED","SBP 130-139","Overweight",NA,0
"9345","Male","40-59","NH Asian","HSG/GED","SBP 130-139","Overweight",NA,0
"9346","Female","40-59","NH Asian","HSG/GED","SBP 130-139","Overweight",NA,0
"9347","Male","59+","NH Asian","HSG/GED","SBP 130-139","Overweight",NA,0
"9348","Female","59+","NH Asian","HSG/GED","SBP 130-139","Overweight",NA,22627
"9349","Male","18-39","Hispanic","HSG/GED","SBP 130-139","Overweight",NA,0
"9350","Female","18-39","Hispanic","HSG/GED","SBP 130-139","Overweight",NA,31349
"9351","Male","40-59","Hispanic","HSG/GED","SBP 130-139","Overweight",NA,21136
"9352","Female","40-59","Hispanic","HSG/GED","SBP 130-139","Overweight",NA,0
"9353","Male","59+","Hispanic","HSG/GED","SBP 130-139","Overweight",NA,7711
"9354","Female","59+","Hispanic","HSG/GED","SBP 130-139","Overweight",NA,13869
"9355","Male","18-39","Other","HSG/GED","SBP 130-139","Overweight",NA,0
"9356","Female","18-39","Other","HSG/GED","SBP 130-139","Overweight",NA,0
"9357","Male","40-59","Other","HSG/GED","SBP 130-139","Overweight",NA,0
"9358","Female","40-59","Other","HSG/GED","SBP 130-139","Overweight",NA,0
"9359","Male","59+","Other","HSG/GED","SBP 130-139","Overweight",NA,0
"9360","Female","59+","Other","HSG/GED","SBP 130-139","Overweight",NA,0
"9361","Male","18-39","NH White","Some college/TS","SBP 130-139","Overweight",NA,112997
"9362","Female","18-39","NH White","Some college/TS","SBP 130-139","Overweight",NA,0
"9363","Male","40-59","NH White","Some college/TS","SBP 130-139","Overweight",NA,0
"9364","Female","40-59","NH White","Some college/TS","SBP 130-139","Overweight",NA,0
"9365","Male","59+","NH White","Some college/TS","SBP 130-139","Overweight",NA,29897
"9366","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight",NA,50779
"9367","Male","18-39","NH Black","Some college/TS","SBP 130-139","Overweight",NA,0
"9368","Female","18-39","NH Black","Some college/TS","SBP 130-139","Overweight",NA,0
"9369","Male","40-59","NH Black","Some college/TS","SBP 130-139","Overweight",NA,0
"9370","Female","40-59","NH Black","Some college/TS","SBP 130-139","Overweight",NA,103094
"9371","Male","59+","NH Black","Some college/TS","SBP 130-139","Overweight",NA,49286
"9372","Female","59+","NH Black","Some college/TS","SBP 130-139","Overweight",NA,35562
"9373","Male","18-39","NH Asian","Some college/TS","SBP 130-139","Overweight",NA,0
"9374","Female","18-39","NH Asian","Some college/TS","SBP 130-139","Overweight",NA,0
"9375","Male","40-59","NH Asian","Some college/TS","SBP 130-139","Overweight",NA,26126
"9376","Female","40-59","NH Asian","Some college/TS","SBP 130-139","Overweight",NA,23220
"9377","Male","59+","NH Asian","Some college/TS","SBP 130-139","Overweight",NA,0
"9378","Female","59+","NH Asian","Some college/TS","SBP 130-139","Overweight",NA,46487
"9379","Male","18-39","Hispanic","Some college/TS","SBP 130-139","Overweight",NA,0
"9380","Female","18-39","Hispanic","Some college/TS","SBP 130-139","Overweight",NA,0
"9381","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Overweight",NA,0
"9382","Female","40-59","Hispanic","Some college/TS","SBP 130-139","Overweight",NA,0
"9383","Male","59+","Hispanic","Some college/TS","SBP 130-139","Overweight",NA,0
"9384","Female","59+","Hispanic","Some college/TS","SBP 130-139","Overweight",NA,10192
"9385","Male","18-39","Other","Some college/TS","SBP 130-139","Overweight",NA,0
"9386","Female","18-39","Other","Some college/TS","SBP 130-139","Overweight",NA,0
"9387","Male","40-59","Other","Some college/TS","SBP 130-139","Overweight",NA,0
"9388","Female","40-59","Other","Some college/TS","SBP 130-139","Overweight",NA,0
"9389","Male","59+","Other","Some college/TS","SBP 130-139","Overweight",NA,0
"9390","Female","59+","Other","Some college/TS","SBP 130-139","Overweight",NA,0
"9391","Male","18-39","NH White",">=College grad","SBP 130-139","Overweight",NA,0
"9392","Female","18-39","NH White",">=College grad","SBP 130-139","Overweight",NA,0
"9393","Male","40-59","NH White",">=College grad","SBP 130-139","Overweight",NA,0
"9394","Female","40-59","NH White",">=College grad","SBP 130-139","Overweight",NA,0
"9395","Male","59+","NH White",">=College grad","SBP 130-139","Overweight",NA,128307
"9396","Female","59+","NH White",">=College grad","SBP 130-139","Overweight",NA,108148
"9397","Male","18-39","NH Black",">=College grad","SBP 130-139","Overweight",NA,0
"9398","Female","18-39","NH Black",">=College grad","SBP 130-139","Overweight",NA,0
"9399","Male","40-59","NH Black",">=College grad","SBP 130-139","Overweight",NA,0
"9400","Female","40-59","NH Black",">=College grad","SBP 130-139","Overweight",NA,25197
"9401","Male","59+","NH Black",">=College grad","SBP 130-139","Overweight",NA,26324
"9402","Female","59+","NH Black",">=College grad","SBP 130-139","Overweight",NA,41921
"9403","Male","18-39","NH Asian",">=College grad","SBP 130-139","Overweight",NA,27759
"9404","Female","18-39","NH Asian",">=College grad","SBP 130-139","Overweight",NA,0
"9405","Male","40-59","NH Asian",">=College grad","SBP 130-139","Overweight",NA,0
"9406","Female","40-59","NH Asian",">=College grad","SBP 130-139","Overweight",NA,0
"9407","Male","59+","NH Asian",">=College grad","SBP 130-139","Overweight",NA,0
"9408","Female","59+","NH Asian",">=College grad","SBP 130-139","Overweight",NA,0
"9409","Male","18-39","Hispanic",">=College grad","SBP 130-139","Overweight",NA,0
"9410","Female","18-39","Hispanic",">=College grad","SBP 130-139","Overweight",NA,0
"9411","Male","40-59","Hispanic",">=College grad","SBP 130-139","Overweight",NA,0
"9412","Female","40-59","Hispanic",">=College grad","SBP 130-139","Overweight",NA,0
"9413","Male","59+","Hispanic",">=College grad","SBP 130-139","Overweight",NA,0
"9414","Female","59+","Hispanic",">=College grad","SBP 130-139","Overweight",NA,14359
"9415","Male","18-39","Other",">=College grad","SBP 130-139","Overweight",NA,0
"9416","Female","18-39","Other",">=College grad","SBP 130-139","Overweight",NA,0
"9417","Male","40-59","Other",">=College grad","SBP 130-139","Overweight",NA,0
"9418","Female","40-59","Other",">=College grad","SBP 130-139","Overweight",NA,0
"9419","Male","59+","Other",">=College grad","SBP 130-139","Overweight",NA,0
"9420","Female","59+","Other",">=College grad","SBP 130-139","Overweight",NA,0
"9421","Male","18-39","NH White",NA,"SBP 130-139","Overweight",NA,0
"9422","Female","18-39","NH White",NA,"SBP 130-139","Overweight",NA,0
"9423","Male","40-59","NH White",NA,"SBP 130-139","Overweight",NA,0
"9424","Female","40-59","NH White",NA,"SBP 130-139","Overweight",NA,0
"9425","Male","59+","NH White",NA,"SBP 130-139","Overweight",NA,0
"9426","Female","59+","NH White",NA,"SBP 130-139","Overweight",NA,0
"9427","Male","18-39","NH Black",NA,"SBP 130-139","Overweight",NA,0
"9428","Female","18-39","NH Black",NA,"SBP 130-139","Overweight",NA,0
"9429","Male","40-59","NH Black",NA,"SBP 130-139","Overweight",NA,0
"9430","Female","40-59","NH Black",NA,"SBP 130-139","Overweight",NA,0
"9431","Male","59+","NH Black",NA,"SBP 130-139","Overweight",NA,0
"9432","Female","59+","NH Black",NA,"SBP 130-139","Overweight",NA,0
"9433","Male","18-39","NH Asian",NA,"SBP 130-139","Overweight",NA,0
"9434","Female","18-39","NH Asian",NA,"SBP 130-139","Overweight",NA,0
"9435","Male","40-59","NH Asian",NA,"SBP 130-139","Overweight",NA,0
"9436","Female","40-59","NH Asian",NA,"SBP 130-139","Overweight",NA,0
"9437","Male","59+","NH Asian",NA,"SBP 130-139","Overweight",NA,0
"9438","Female","59+","NH Asian",NA,"SBP 130-139","Overweight",NA,0
"9439","Male","18-39","Hispanic",NA,"SBP 130-139","Overweight",NA,0
"9440","Female","18-39","Hispanic",NA,"SBP 130-139","Overweight",NA,0
"9441","Male","40-59","Hispanic",NA,"SBP 130-139","Overweight",NA,0
"9442","Female","40-59","Hispanic",NA,"SBP 130-139","Overweight",NA,0
"9443","Male","59+","Hispanic",NA,"SBP 130-139","Overweight",NA,0
"9444","Female","59+","Hispanic",NA,"SBP 130-139","Overweight",NA,0
"9445","Male","18-39","Other",NA,"SBP 130-139","Overweight",NA,0
"9446","Female","18-39","Other",NA,"SBP 130-139","Overweight",NA,0
"9447","Male","40-59","Other",NA,"SBP 130-139","Overweight",NA,0
"9448","Female","40-59","Other",NA,"SBP 130-139","Overweight",NA,0
"9449","Male","59+","Other",NA,"SBP 130-139","Overweight",NA,0
"9450","Female","59+","Other",NA,"SBP 130-139","Overweight",NA,0
"9451","Male","18-39","NH White","<HSG","SBP>=140","Overweight",NA,0
"9452","Female","18-39","NH White","<HSG","SBP>=140","Overweight",NA,0
"9453","Male","40-59","NH White","<HSG","SBP>=140","Overweight",NA,0
"9454","Female","40-59","NH White","<HSG","SBP>=140","Overweight",NA,0
"9455","Male","59+","NH White","<HSG","SBP>=140","Overweight",NA,42068
"9456","Female","59+","NH White","<HSG","SBP>=140","Overweight",NA,252691
"9457","Male","18-39","NH Black","<HSG","SBP>=140","Overweight",NA,0
"9458","Female","18-39","NH Black","<HSG","SBP>=140","Overweight",NA,0
"9459","Male","40-59","NH Black","<HSG","SBP>=140","Overweight",NA,0
"9460","Female","40-59","NH Black","<HSG","SBP>=140","Overweight",NA,0
"9461","Male","59+","NH Black","<HSG","SBP>=140","Overweight",NA,29897
"9462","Female","59+","NH Black","<HSG","SBP>=140","Overweight",NA,87113
"9463","Male","18-39","NH Asian","<HSG","SBP>=140","Overweight",NA,0
"9464","Female","18-39","NH Asian","<HSG","SBP>=140","Overweight",NA,0
"9465","Male","40-59","NH Asian","<HSG","SBP>=140","Overweight",NA,36359
"9466","Female","40-59","NH Asian","<HSG","SBP>=140","Overweight",NA,0
"9467","Male","59+","NH Asian","<HSG","SBP>=140","Overweight",NA,19843
"9468","Female","59+","NH Asian","<HSG","SBP>=140","Overweight",NA,73152
"9469","Male","18-39","Hispanic","<HSG","SBP>=140","Overweight",NA,0
"9470","Female","18-39","Hispanic","<HSG","SBP>=140","Overweight",NA,0
"9471","Male","40-59","Hispanic","<HSG","SBP>=140","Overweight",NA,16604
"9472","Female","40-59","Hispanic","<HSG","SBP>=140","Overweight",NA,154868
"9473","Male","59+","Hispanic","<HSG","SBP>=140","Overweight",NA,28203
"9474","Female","59+","Hispanic","<HSG","SBP>=140","Overweight",NA,169526
"9475","Male","18-39","Other","<HSG","SBP>=140","Overweight",NA,0
"9476","Female","18-39","Other","<HSG","SBP>=140","Overweight",NA,0
"9477","Male","40-59","Other","<HSG","SBP>=140","Overweight",NA,20362
"9478","Female","40-59","Other","<HSG","SBP>=140","Overweight",NA,0
"9479","Male","59+","Other","<HSG","SBP>=140","Overweight",NA,0
"9480","Female","59+","Other","<HSG","SBP>=140","Overweight",NA,0
"9481","Male","18-39","NH White","HSG/GED","SBP>=140","Overweight",NA,0
"9482","Female","18-39","NH White","HSG/GED","SBP>=140","Overweight",NA,0
"9483","Male","40-59","NH White","HSG/GED","SBP>=140","Overweight",NA,0
"9484","Female","40-59","NH White","HSG/GED","SBP>=140","Overweight",NA,0
"9485","Male","59+","NH White","HSG/GED","SBP>=140","Overweight",NA,125246
"9486","Female","59+","NH White","HSG/GED","SBP>=140","Overweight",NA,374700
"9487","Male","18-39","NH Black","HSG/GED","SBP>=140","Overweight",NA,0
"9488","Female","18-39","NH Black","HSG/GED","SBP>=140","Overweight",NA,0
"9489","Male","40-59","NH Black","HSG/GED","SBP>=140","Overweight",NA,25555
"9490","Female","40-59","NH Black","HSG/GED","SBP>=140","Overweight",NA,0
"9491","Male","59+","NH Black","HSG/GED","SBP>=140","Overweight",NA,23406
"9492","Female","59+","NH Black","HSG/GED","SBP>=140","Overweight",NA,0
"9493","Male","18-39","NH Asian","HSG/GED","SBP>=140","Overweight",NA,0
"9494","Female","18-39","NH Asian","HSG/GED","SBP>=140","Overweight",NA,0
"9495","Male","40-59","NH Asian","HSG/GED","SBP>=140","Overweight",NA,0
"9496","Female","40-59","NH Asian","HSG/GED","SBP>=140","Overweight",NA,0
"9497","Male","59+","NH Asian","HSG/GED","SBP>=140","Overweight",NA,0
"9498","Female","59+","NH Asian","HSG/GED","SBP>=140","Overweight",NA,0
"9499","Male","18-39","Hispanic","HSG/GED","SBP>=140","Overweight",NA,0
"9500","Female","18-39","Hispanic","HSG/GED","SBP>=140","Overweight",NA,0
"9501","Male","40-59","Hispanic","HSG/GED","SBP>=140","Overweight",NA,0
"9502","Female","40-59","Hispanic","HSG/GED","SBP>=140","Overweight",NA,25852
"9503","Male","59+","Hispanic","HSG/GED","SBP>=140","Overweight",NA,0
"9504","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight",NA,68181
"9505","Male","18-39","Other","HSG/GED","SBP>=140","Overweight",NA,0
"9506","Female","18-39","Other","HSG/GED","SBP>=140","Overweight",NA,0
"9507","Male","40-59","Other","HSG/GED","SBP>=140","Overweight",NA,0
"9508","Female","40-59","Other","HSG/GED","SBP>=140","Overweight",NA,0
"9509","Male","59+","Other","HSG/GED","SBP>=140","Overweight",NA,44875
"9510","Female","59+","Other","HSG/GED","SBP>=140","Overweight",NA,0
"9511","Male","18-39","NH White","Some college/TS","SBP>=140","Overweight",NA,0
"9512","Female","18-39","NH White","Some college/TS","SBP>=140","Overweight",NA,0
"9513","Male","40-59","NH White","Some college/TS","SBP>=140","Overweight",NA,105576
"9514","Female","40-59","NH White","Some college/TS","SBP>=140","Overweight",NA,0
